MsgID.LOCAL_VELOCITY,1524335921.5436068,-0.0058717,0.0318463,-3.4461768
MsgID.GLOBAL_POSITION,1524335921.7951398,-122.3957515,37.7932802,3.6240000
MsgID.LOCAL_VELOCITY,1524335921.7951398,0.0000000,0.0200000,-0.6900000
MsgID.LOCAL_POSITION,1524335921.7956398,-0.1474726,0.0343804,-3.6241088
MsgID.LOCAL_VELOCITY,1524335921.7956398,-0.0054932,0.0297937,-0.6950482
MsgID.GLOBAL_POSITION,1524335922.0441761,-122.3957514,37.7932809,3.5150000
MsgID.LOCAL_VELOCITY,1524335922.0441761,0.2000000,0.0200000,1.2300000
MsgID.LOCAL_POSITION,1524335922.0446758,-0.0656262,0.0470567,-3.5159006
MsgID.LOCAL_VELOCITY,1524335922.0446758,0.2032161,0.0270142,1.2398012
MsgID.GLOBAL_POSITION,1524335922.2952111,-122.3957503,37.7932830,3.0670000
MsgID.LOCAL_VELOCITY,1524335922.2952111,1.2600000,0.0100000,1.8000000
MsgID.LOCAL_POSITION,1524335922.2957094,0.1700369,0.1416686,-3.0679815
MsgID.LOCAL_VELOCITY,1524335922.2957094,1.2622039,0.0121410,1.8076962
MsgID.STATE,1524335922.5342655,True,True
MsgID.GLOBAL_HOME,1524335922.5347648,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335922.5472431,-122.3957510,37.7932879,2.8330000
MsgID.LOCAL_VELOCITY,1524335922.5472431,3.1800000,-0.0200000,0.2000000
MsgID.LOCAL_POSITION,1524335922.5487387,0.7148860,0.0766313,-2.8335357
MsgID.LOCAL_VELOCITY,1524335922.5487387,3.1878667,-0.0224128,0.2075109
MsgID.GLOBAL_POSITION,1524335922.7952809,-122.3957512,37.7932979,2.9620000
MsgID.LOCAL_VELOCITY,1524335922.7952809,4.8300000,-0.0400000,-0.6600000
MsgID.LOCAL_POSITION,1524335922.7962787,1.8212185,0.0621855,-2.9627478
MsgID.LOCAL_VELOCITY,1524335922.7962787,4.8374305,-0.0411131,-0.6640187
MsgID.LOCAL_POSITION,1524335923.0448174,3.0820663,0.0521272,-3.0391288
MsgID.LOCAL_VELOCITY,1524335923.0448174,5.3945856,-0.0479207,0.0733500
MsgID.GLOBAL_POSITION,1524335923.0473118,-122.3957513,37.7933092,3.0390000
MsgID.LOCAL_VELOCITY,1524335923.0473118,5.3900000,-0.0400000,0.0700000
MsgID.GLOBAL_POSITION,1524335923.2963495,-122.3957515,37.7933236,2.9780000
MsgID.LOCAL_VELOCITY,1524335923.2963495,6.3400000,-0.0500000,0.2000000
MsgID.LOCAL_POSITION,1524335923.2968483,4.6729512,0.0358705,-2.9788680
MsgID.LOCAL_VELOCITY,1524335923.2968483,6.3464246,-0.0529301,0.2043664
MsgID.STATE,1524335923.5354054,True,True
MsgID.GLOBAL_HOME,1524335923.5359044,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335923.5473826,-122.3957514,37.7933361,2.9630000
MsgID.LOCAL_VELOCITY,1524335923.5473826,7.3600000,-0.0500000,-0.1400000
MsgID.LOCAL_POSITION,1524335923.5488799,6.0661888,0.0481743,-2.9630444
MsgID.LOCAL_VELOCITY,1524335923.5488799,7.3641720,-0.0549450,-0.1404572
MsgID.GLOBAL_POSITION,1524335923.7964206,-122.3957500,37.7933541,2.9900000
MsgID.LOCAL_VELOCITY,1524335923.7964206,7.2600000,-0.0800000,-0.1100000
MsgID.LOCAL_POSITION,1524335923.7969198,8.0666742,0.1731369,-2.9900718
MsgID.LOCAL_VELOCITY,1524335923.7969198,7.2692022,-0.0825348,-0.1195550
MsgID.GLOBAL_POSITION,1524335924.0469601,-122.3957508,37.7933692,2.9830000
MsgID.LOCAL_VELOCITY,1524335924.0469601,5.6700000,-0.1500000,0.0000000
MsgID.LOCAL_POSITION,1524335924.0479586,9.7386169,0.0999764,-2.9839046
MsgID.LOCAL_VELOCITY,1524335924.0479586,5.6712589,-0.1562015,0.0043368
MsgID.GLOBAL_POSITION,1524335924.2964962,-122.3957522,37.7933814,2.9820000
MsgID.LOCAL_VELOCITY,1524335924.2964962,4.0500000,0.4300000,-0.0900000
MsgID.LOCAL_POSITION,1524335924.2974963,11.0957012,-0.0222337,-2.9823928
MsgID.LOCAL_VELOCITY,1524335924.2974963,4.0564666,0.4373256,-0.0933670
MsgID.STATE,1524335924.5350533,True,True
MsgID.GLOBAL_HOME,1524335924.5360510,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335924.5465322,-122.3957488,37.7933877,2.9900000
MsgID.LOCAL_VELOCITY,1524335924.5465322,3.4000000,1.4300000,-0.0300000
MsgID.LOCAL_POSITION,1524335924.5490270,11.8008671,0.2731505,-2.9907446
MsgID.LOCAL_VELOCITY,1524335924.5490270,3.4018123,1.4384673,-0.0397138
MsgID.GLOBAL_POSITION,1524335924.7965672,-122.3957420,37.7933949,2.9850000
MsgID.LOCAL_VELOCITY,1524335924.7965672,2.5200000,2.4800000,0.0300000
MsgID.LOCAL_POSITION,1524335924.7975652,12.6049595,0.8795134,-2.9850233
MsgID.LOCAL_VELOCITY,1524335924.7975652,2.5202987,2.4895523,0.0351562
MsgID.GLOBAL_POSITION,1524335925.0461032,-122.3957358,37.7933983,2.9860000
MsgID.LOCAL_VELOCITY,1524335925.0461032,1.6700000,3.3600000,-0.0100000
MsgID.LOCAL_POSITION,1524335925.0476000,12.9812136,1.4341671,-2.9863591
MsgID.LOCAL_VELOCITY,1524335925.0476000,1.6724328,3.3604002,-0.0145276
MsgID.GLOBAL_POSITION,1524335925.2966383,-122.3957261,37.7934022,2.9980000
MsgID.LOCAL_VELOCITY,1524335925.2966383,0.7400000,4.2000000,0.0200000
MsgID.LOCAL_POSITION,1524335925.2976377,13.4061155,2.2948222,-2.9989228
MsgID.LOCAL_VELOCITY,1524335925.2976377,0.7450413,4.2076526,0.0266555
MsgID.STATE,1524335925.5341959,True,True
MsgID.GLOBAL_HOME,1524335925.5346954,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335925.5466731,-122.3957134,37.7934025,3.0000000
MsgID.LOCAL_VELOCITY,1524335925.5466731,-0.1000000,4.8500000,0.0200000
MsgID.LOCAL_POSITION,1524335925.5481722,13.4478245,3.4269369,-3.0003541
MsgID.LOCAL_VELOCITY,1524335925.5481722,-0.1022704,4.8542938,0.0239772
MsgID.GLOBAL_POSITION,1524335925.7967088,-122.3956958,37.7934010,2.9960000
MsgID.LOCAL_VELOCITY,1524335925.7967088,-1.0700000,5.4300000,0.0900000
MsgID.LOCAL_POSITION,1524335925.7972083,13.2738228,4.9900360,-2.9965749
MsgID.LOCAL_VELOCITY,1524335925.7972083,-1.0704550,5.4318156,0.0982674
MsgID.GLOBAL_POSITION,1524335926.0482409,-122.3956822,37.7933995,2.9910000
MsgID.LOCAL_VELOCITY,1524335926.0482409,-1.9700000,5.8100000,0.1100000
MsgID.LOCAL_POSITION,1524335926.0502400,13.1144247,6.1954870,-2.9919624
MsgID.LOCAL_VELOCITY,1524335926.0502400,-1.9784358,5.8101320,0.1170867
MsgID.GLOBAL_POSITION,1524335926.2967792,-122.3956647,37.7933923,3.0040000
MsgID.LOCAL_VELOCITY,1524335926.2967792,-3.1500000,5.8900000,0.0300000
MsgID.LOCAL_POSITION,1524335926.2977774,12.3120785,7.7509599,-3.0041628
MsgID.LOCAL_VELOCITY,1524335926.2977774,-3.1527867,5.8964763,0.0316544
MsgID.STATE,1524335926.5348363,True,True
MsgID.GLOBAL_HOME,1524335926.5353358,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335926.5468149,-122.3956502,37.7933855,3.0090000
MsgID.LOCAL_VELOCITY,1524335926.5468149,-3.7400000,5.0000000,0.1100000
MsgID.LOCAL_POSITION,1524335926.5483117,11.5559292,9.0366488,-3.0091147
MsgID.LOCAL_VELOCITY,1524335926.5483117,-3.7405131,5.0058308,0.1179796
MsgID.GLOBAL_POSITION,1524335926.7973483,-122.3956383,37.7933780,2.9930000
MsgID.LOCAL_VELOCITY,1524335926.7973483,-3.1900000,3.4000000,0.1200000
MsgID.LOCAL_POSITION,1524335926.7978485,10.7236834,10.0938234,-2.9936585
MsgID.LOCAL_VELOCITY,1524335926.7978485,-3.1928790,3.4042842,0.1261366
MsgID.GLOBAL_POSITION,1524335927.0473843,-122.3956296,37.7933711,2.9980000
MsgID.LOCAL_VELOCITY,1524335927.0473843,-2.9300000,2.3800000,0.0600000
MsgID.LOCAL_POSITION,1524335927.0488813,9.9530535,10.8736506,-2.9980562
MsgID.LOCAL_VELOCITY,1524335927.0488813,-2.9328423,2.3814342,0.0697300
MsgID.GLOBAL_POSITION,1524335927.2969205,-122.3956232,37.7933618,3.0090000
MsgID.LOCAL_VELOCITY,1524335927.2969205,-4.1100000,1.6300000,0.0400000
MsgID.LOCAL_POSITION,1524335927.2974200,8.9222488,11.4379797,-3.0092006
MsgID.LOCAL_VELOCITY,1524335927.2974200,-4.1170311,1.6338823,0.0425274
MsgID.STATE,1524335927.5354769,True,True
MsgID.GLOBAL_HOME,1524335927.5359759,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335927.5474539,-122.3956211,37.7933509,3.0050000
MsgID.LOCAL_VELOCITY,1524335927.5474539,-4.9400000,0.9400000,0.1100000
MsgID.LOCAL_POSITION,1524335927.5484521,7.7154369,11.6239023,-3.0058217
MsgID.LOCAL_VELOCITY,1524335927.5484521,-4.9416704,0.9447975,0.1138099
MsgID.LOCAL_POSITION,1524335927.7974899,6.4505339,11.8050032,-2.9955742
MsgID.LOCAL_VELOCITY,1524335927.7974899,-5.7229900,0.1414405,0.1074124
MsgID.GLOBAL_POSITION,1524335927.7984886,-122.3956191,37.7933396,2.9950000
MsgID.LOCAL_VELOCITY,1524335927.7984886,-5.7200000,0.1400000,0.1000000
MsgID.LOCAL_POSITION,1524335928.0490222,5.1401448,11.7489576,-3.0000975
MsgID.LOCAL_VELOCITY,1524335928.0490222,-6.3617206,-0.6065536,0.1039180
MsgID.GLOBAL_POSITION,1524335928.0505197,-122.3956197,37.7933278,3.0000000
MsgID.LOCAL_VELOCITY,1524335928.0505197,-6.3600000,-0.6000000,0.1000000
MsgID.LOCAL_POSITION,1524335928.2990582,3.2960567,11.4762774,-3.0020752
MsgID.LOCAL_VELOCITY,1524335928.2990582,-6.9331470,-1.4995826,0.0903449
MsgID.GLOBAL_POSITION,1524335928.2995579,-122.3956228,37.7933112,3.0020000
MsgID.LOCAL_VELOCITY,1524335928.2995579,-6.9300000,-1.4900000,0.0900000
MsgID.STATE,1524335928.5351193,True,True
MsgID.GLOBAL_HOME,1524335928.5351193,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1524335928.5490930,1.4872297,11.0367661,-3.0149245
MsgID.LOCAL_VELOCITY,1524335928.5490930,-6.5635519,-2.0706253,0.1060765
MsgID.GLOBAL_POSITION,1524335928.5510910,-122.3956277,37.7932949,3.0140000
MsgID.LOCAL_VELOCITY,1524335928.5510910,-6.5600000,-2.0700000,0.1000000
MsgID.LOCAL_POSITION,1524335928.7971318,0.0974521,10.5054674,-2.9984834
MsgID.LOCAL_VELOCITY,1524335928.7971318,-4.7184644,-1.9469895,0.1709408
MsgID.GLOBAL_POSITION,1524335928.8026235,-122.3956337,37.7932824,2.9980000
MsgID.LOCAL_VELOCITY,1524335928.8026235,-4.7100000,-1.9400000,0.1700000
MsgID.LOCAL_POSITION,1524335929.0501618,-0.8088533,10.1325769,-2.9980068
MsgID.LOCAL_VELOCITY,1524335929.0501618,-3.1752877,-2.0337176,0.0803627
MsgID.GLOBAL_POSITION,1524335929.0511611,-122.3956379,37.7932742,2.9980000
MsgID.LOCAL_VELOCITY,1524335929.0511611,-3.1700000,-2.0300000,0.0800000
MsgID.GLOBAL_POSITION,1524335929.2982006,-122.3956453,37.7932678,2.9930000
MsgID.LOCAL_VELOCITY,1524335929.2982006,-2.0300000,-2.7400000,0.0800000
MsgID.LOCAL_POSITION,1524335929.2987003,-1.5281570,9.4772472,-2.9932668
MsgID.LOCAL_VELOCITY,1524335929.2987003,-2.0349908,-2.7438869,0.0822474
MsgID.STATE,1524335929.5352604,True,True
MsgID.GLOBAL_HOME,1524335929.5362592,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335929.5492353,-122.3956563,37.7932652,2.9850000
MsgID.LOCAL_VELOCITY,1524335929.5492353,-0.8500000,-3.3700000,-0.0200000
MsgID.LOCAL_POSITION,1524335929.5502331,-1.8077022,8.4994736,-2.9855382
MsgID.LOCAL_VELOCITY,1524335929.5502331,-0.8557025,-3.3764544,-0.0241943
MsgID.GLOBAL_POSITION,1524335929.7992694,-122.3956664,37.7932642,2.9800000
MsgID.LOCAL_VELOCITY,1524335929.7992694,0.3000000,-3.8900000,-0.0600000
MsgID.LOCAL_POSITION,1524335929.7997692,-1.9177792,7.6019793,-2.9802713
MsgID.LOCAL_VELOCITY,1524335929.7997692,0.3074563,-3.8989906,-0.0699992
MsgID.LOCAL_POSITION,1524335930.0493047,-1.8370194,6.6141987,-2.9791040
MsgID.LOCAL_VELOCITY,1524335930.0493047,1.3732312,-4.2965145,-0.0782467
MsgID.GLOBAL_POSITION,1524335930.0503039,-122.3956775,37.7932650,2.9790000
MsgID.LOCAL_VELOCITY,1524335930.0503039,1.3700000,-4.2900000,-0.0700000
MsgID.LOCAL_POSITION,1524335930.3003397,-1.1712732,5.6081438,-2.9802637
MsgID.LOCAL_VELOCITY,1524335930.3003397,2.5385523,-4.6306195,-0.1738759
MsgID.GLOBAL_POSITION,1524335930.3008380,-122.3956888,37.7932710,2.9800000
MsgID.LOCAL_VELOCITY,1524335930.3008380,2.5300000,-4.6300000,-0.1700000
MsgID.STATE,1524335930.5359011,True,True
MsgID.GLOBAL_HOME,1524335930.5363996,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335930.5498750,-122.3957007,37.7932787,2.9840000
MsgID.LOCAL_VELOCITY,1524335930.5498750,3.5200000,-4.8600000,-0.1200000
MsgID.LOCAL_POSITION,1524335930.5513728,-0.3153239,4.5538154,-2.9845405
MsgID.LOCAL_VELOCITY,1524335930.5513728,3.5239191,-4.8691330,-0.1230481
MsgID.LOCAL_POSITION,1524335930.7984130,0.5792687,3.1647801,-2.9802980
MsgID.LOCAL_VELOCITY,1524335930.7984130,4.5375710,-5.0666552,-0.1398930
MsgID.GLOBAL_POSITION,1524335930.7994111,-122.3957163,37.7932867,2.9800000
MsgID.LOCAL_VELOCITY,1524335930.7994111,4.5300000,-5.0600000,-0.1300000
MsgID.GLOBAL_POSITION,1524335931.0489476,-122.3957305,37.7932964,2.9890000
MsgID.LOCAL_VELOCITY,1524335931.0489476,5.4800000,-5.0100000,-0.1100000
MsgID.LOCAL_POSITION,1524335931.0504441,1.6539880,1.9044949,-2.9893878
MsgID.LOCAL_VELOCITY,1524335931.0504441,5.4883718,-5.0102239,-0.1190251
MsgID.GLOBAL_POSITION,1524335931.3004799,-122.3957446,37.7933095,2.9850000
MsgID.LOCAL_VELOCITY,1524335931.3004799,5.7900000,-4.1200000,-0.0400000
MsgID.LOCAL_POSITION,1524335931.3009806,3.1158009,0.6471900,-2.9859622
MsgID.LOCAL_VELOCITY,1524335931.3009806,5.7947912,-4.1226277,-0.0479813
MsgID.STATE,1524335931.5370398,True,True
MsgID.GLOBAL_HOME,1524335931.5375388,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335931.5510142,-122.3957540,37.7933223,2.9930000
MsgID.LOCAL_VELOCITY,1524335931.5510142,4.7300000,-2.8900000,-0.0300000
MsgID.LOCAL_POSITION,1524335931.5530112,4.5321212,-0.1860635,-2.9935057
MsgID.LOCAL_VELOCITY,1524335931.5530112,4.7322898,-2.8931663,-0.0300740
MsgID.GLOBAL_POSITION,1524335931.7990530,-122.3957602,37.7933330,3.0080000
MsgID.LOCAL_VELOCITY,1524335931.7990530,3.3700000,-1.8900000,0.0000000
MsgID.LOCAL_POSITION,1524335931.7990530,5.7214255,-0.7365159,-3.0080447
MsgID.LOCAL_VELOCITY,1524335931.7990530,3.3759120,-1.8998988,0.0044912
MsgID.GLOBAL_POSITION,1524335932.0515838,-122.3957657,37.7933390,3.0120000
MsgID.LOCAL_VELOCITY,1524335932.0515838,2.2100000,-1.0800000,0.1600000
MsgID.LOCAL_POSITION,1524335932.0530810,6.3836727,-1.2302302,-3.0129912
MsgID.LOCAL_VELOCITY,1524335932.0530810,2.2106130,-1.0820239,0.1656353
MsgID.GLOBAL_POSITION,1524335932.2986248,-122.3957670,37.7933414,3.0090000
MsgID.LOCAL_VELOCITY,1524335932.2986248,1.0200000,-0.2200000,0.1000000
MsgID.LOCAL_POSITION,1524335932.2991242,6.6586585,-1.3399813,-3.0092409
MsgID.LOCAL_VELOCITY,1524335932.2991242,1.0277340,-0.2259403,0.1061144
MsgID.STATE,1524335932.5356841,True,True
MsgID.GLOBAL_HOME,1524335932.5361848,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335932.5491586,-122.3957657,37.7933420,3.0060000
MsgID.LOCAL_VELOCITY,1524335932.5491586,-0.0600000,0.5100000,0.1200000
MsgID.LOCAL_POSITION,1524335932.5496588,6.7216258,-1.2269809,-3.0063238
MsgID.LOCAL_VELOCITY,1524335932.5496588,-0.0609951,0.5104144,0.1293205
MsgID.GLOBAL_POSITION,1524335932.7996929,-122.3957633,37.7933421,2.9980000
MsgID.LOCAL_VELOCITY,1524335932.7996929,-1.1700000,1.1400000,0.1100000
MsgID.LOCAL_POSITION,1524335932.8001933,6.7298656,-1.0116801,-2.9988315
MsgID.LOCAL_VELOCITY,1524335932.8001933,-1.1786373,1.1435192,0.1112844
MsgID.GLOBAL_POSITION,1524335933.0517261,-122.3957581,37.7933390,2.9890000
MsgID.LOCAL_VELOCITY,1524335933.0517261,-2.2200000,1.4800000,0.0000000
MsgID.LOCAL_POSITION,1524335933.0537231,6.3866220,-0.5509657,-2.9896364
MsgID.LOCAL_VELOCITY,1524335933.0537231,-2.2222779,1.4882274,0.0052453
MsgID.GLOBAL_POSITION,1524335933.3002627,-122.3957545,37.7933320,2.9790000
MsgID.LOCAL_VELOCITY,1524335933.3002627,-2.4300000,1.2400000,-0.0300000
MsgID.LOCAL_POSITION,1524335933.3012614,5.6118202,-0.2342646,-2.9794281
MsgID.LOCAL_VELOCITY,1524335933.3012614,-2.4319072,1.2476915,-0.0394760
MsgID.STATE,1524335933.5368235,True,True
MsgID.GLOBAL_HOME,1524335933.5373228,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335933.5512962,-122.3957526,37.7933263,2.9700000
MsgID.LOCAL_VELOCITY,1524335933.5512962,-1.6200000,0.7400000,-0.1200000
MsgID.LOCAL_POSITION,1524335933.5527933,4.9775190,-0.0605938,-2.9709280
MsgID.LOCAL_VELOCITY,1524335933.5527933,-1.6235846,0.7402064,-0.1287302
MsgID.GLOBAL_POSITION,1524335933.8008323,-122.3957511,37.7933239,2.9760000
MsgID.LOCAL_VELOCITY,1524335933.8008323,-0.5600000,0.3100000,-0.1900000
MsgID.LOCAL_POSITION,1524335933.8013320,4.7080441,0.0709916,-2.9766221
MsgID.LOCAL_VELOCITY,1524335933.8013320,-0.5635956,0.3125136,-0.1988829
MsgID.GLOBAL_POSITION,1524335934.0498698,-122.3957506,37.7933226,2.7900000
MsgID.LOCAL_VELOCITY,1524335934.0498698,-0.4000000,0.2200000,1.3000000
MsgID.LOCAL_POSITION,1524335934.0518663,4.5711589,0.1192755,-2.7908914
MsgID.LOCAL_VELOCITY,1524335934.0518663,-0.4010685,0.2287595,1.3030101
MsgID.GLOBAL_POSITION,1524335934.2999060,-122.3957501,37.7933234,2.3410000
MsgID.LOCAL_VELOCITY,1524335934.2999060,-0.2500000,0.1300000,1.8000000
MsgID.LOCAL_POSITION,1524335934.3004045,4.6597123,0.1645170,-2.3415761
MsgID.LOCAL_VELOCITY,1524335934.3004045,-0.2551887,0.1314263,1.8056732
MsgID.STATE,1524335934.5379627,True,True
MsgID.GLOBAL_HOME,1524335934.5384622,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335934.5514386,-122.3957501,37.7933239,1.8300000
MsgID.LOCAL_VELOCITY,1524335934.5514386,-0.1200000,0.0500000,1.9600000
MsgID.LOCAL_POSITION,1524335934.5524378,4.7076173,0.1627061,-1.8301915
MsgID.LOCAL_VELOCITY,1524335934.5524378,-0.1224594,0.0592242,1.9622186
MsgID.GLOBAL_POSITION,1524335934.8009741,-122.3957512,37.7933237,1.3060000
MsgID.LOCAL_VELOCITY,1524335934.8009741,-0.0500000,0.0100000,1.9900000
MsgID.LOCAL_POSITION,1524335934.8014724,4.6933174,0.0640481,-1.3064586
MsgID.LOCAL_VELOCITY,1524335934.8014724,-0.0571463,0.0172064,1.9972376
MsgID.GLOBAL_POSITION,1524335935.0510116,-122.3957488,37.7933236,0.8830000
MsgID.LOCAL_VELOCITY,1524335935.0510116,-0.8700000,0.0500000,1.4100000
MsgID.LOCAL_POSITION,1524335935.0535052,4.6775947,0.2716294,-0.8832487
MsgID.LOCAL_VELOCITY,1524335935.0535052,-0.8761663,0.0501376,1.4101928
MsgID.GLOBAL_POSITION,1524335935.3000467,-122.3957476,37.7933197,0.4970000
MsgID.LOCAL_VELOCITY,1524335935.3000467,-1.7500000,0.0300000,1.7900000
MsgID.LOCAL_POSITION,1524335935.3005455,4.2456555,0.3783899,-0.4978124
